latitude,longitude,duration,restriction_code,category,marker_colour,restriction_summary,on_street,street_from,street_to,parking_zone
-37.81254443291941,144.95745637063015,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Little Lonsdale Street,Queen Street,William Street,7542
-37.81254443291941,144.95745637063015,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,Queen Street,William Street,7542
-37.81254443291941,144.95745637063015,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,Queen Street,William Street,7542
-37.81256887060002,144.95737195796855,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Little Lonsdale Street,Queen Street,William Street,7542
-37.81256887060002,144.95737195796855,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,Queen Street,William Street,7542
-37.81256887060002,144.95737195796855,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,Queen Street,William Street,7542
-37.812587931836994,144.957306255361,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Little Lonsdale Street,Queen Street,William Street,7542
-37.812587931836994,144.957306255361,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,Queen Street,William Street,7542
-37.812587931836994,144.957306255361,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,Queen Street,William Street,7542
-37.81215234629361,144.95898563440585,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Little Lonsdale Street,Queen Street,William Street,7542
-37.81215234629361,144.95898563440585,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,Queen Street,William Street,7542
-37.81215234629361,144.95898563440585,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,Queen Street,William Street,7542
-37.81216982991326,144.9589247422314,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Little Lonsdale Street,Queen Street,William Street,7542
-37.81216982991326,144.9589247422314,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,Queen Street,William Street,7542
-37.81216982991326,144.9589247422314,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,Queen Street,William Street,7542
-37.81218733393386,144.95886386155252,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Little Lonsdale Street,Queen Street,William Street,7542
-37.81218733393386,144.95886386155252,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,Queen Street,William Street,7542
-37.81218733393386,144.95886386155252,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,Queen Street,William Street,7542
-37.8122966910766,144.95831314083955,Loading zone,LZ30,Loading zone,yellow,Mon-Fri 07:00:00-16:00:00 LZ30,Little Lonsdale Street,Queen Street,William Street,7545
-37.8122966910766,144.95831314083955,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Little Lonsdale Street,Queen Street,William Street,7545
-37.8122966910766,144.95831314083955,2P,MP2P,Metered parking,green,Mon-Fri 16:00:00-19:00:00 MP2P,Little Lonsdale Street,Queen Street,William Street,7545
-37.8122966910766,144.95831314083955,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,Queen Street,William Street,7545
-37.8122966910766,144.95831314083955,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,Queen Street,William Street,7545
-37.81231832959678,144.95823854750626,Loading zone,LZ30,Loading zone,yellow,Mon-Fri 07:00:00-16:00:00 LZ30,Little Lonsdale Street,Queen Street,William Street,7545
-37.81231832959678,144.95823854750626,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Little Lonsdale Street,Queen Street,William Street,7545
-37.81231832959678,144.95823854750626,2P,MP2P,Metered parking,green,Mon-Fri 16:00:00-19:00:00 MP2P,Little Lonsdale Street,Queen Street,William Street,7545
-37.81231832959678,144.95823854750626,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,Queen Street,William Street,7545
-37.81231832959678,144.95823854750626,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,Queen Street,William Street,7545
-37.81237158592207,144.95805437962542,Loading zone,LZ30,Loading zone,yellow,Mon-Fri 07:00:00-16:00:00 LZ30,Little Lonsdale Street,Queen Street,William Street,7545
-37.81237158592207,144.95805437962542,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Little Lonsdale Street,Queen Street,William Street,7545
-37.81237158592207,144.95805437962542,2P,MP2P,Metered parking,green,Mon-Fri 16:00:00-19:00:00 MP2P,Little Lonsdale Street,Queen Street,William Street,7545
-37.81237158592207,144.95805437962542,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,Queen Street,William Street,7545
-37.81237158592207,144.95805437962542,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,Queen Street,William Street,7545
-37.81239084713688,144.95798753199972,Loading zone,LZ30,Loading zone,yellow,Mon-Fri 07:00:00-16:00:00 LZ30,Little Lonsdale Street,Queen Street,William Street,7545
-37.81239084713688,144.95798753199972,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Little Lonsdale Street,Queen Street,William Street,7545
-37.81239084713688,144.95798753199972,2P,MP2P,Metered parking,green,Mon-Fri 16:00:00-19:00:00 MP2P,Little Lonsdale Street,Queen Street,William Street,7545
-37.81239084713688,144.95798753199972,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,Queen Street,William Street,7545
-37.81239084713688,144.95798753199972,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,Queen Street,William Street,7545
-37.81260649837752,144.95724229884294,Loading zone,LZ30,Loading zone,yellow,Mon-Fri 07:00:00-16:00:00 LZ30,Little Lonsdale Street,Queen Street,William Street,7545
-37.81260649837752,144.95724229884294,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Little Lonsdale Street,Queen Street,William Street,7545
-37.81260649837752,144.95724229884294,2P,MP2P,Metered parking,green,Mon-Fri 16:00:00-19:00:00 MP2P,Little Lonsdale Street,Queen Street,William Street,7545
-37.81260649837752,144.95724229884294,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,Queen Street,William Street,7545
-37.81260649837752,144.95724229884294,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,Queen Street,William Street,7545
-37.812975533761346,144.9559499301654,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.812975533761346,144.9559499301654,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.812975533761346,144.9559499301654,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.812992343015026,144.9558911766383,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.812992343015026,144.9558911766383,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.812992343015026,144.9558911766383,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.813010689921775,144.95582707006406,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.813010689921775,144.95582707006406,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.813010689921775,144.95582707006406,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.81316280193611,144.9552938589732,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.81316280193611,144.9552938589732,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.81316280193611,144.9552938589732,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.81318253726458,144.95522437884654,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.81318253726458,144.95522437884654,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.81318253726458,144.95522437884654,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.81320227021031,144.95515486316555,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.81320227021031,144.95515486316555,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.81320227021031,144.95515486316555,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.81322200356425,144.95508534746256,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.81322200356425,144.95508534746256,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.81322200356425,144.95508534746256,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.8132769911646,144.9548920632873,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.8132769911646,144.9548920632873,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.8132769911646,144.9548920632873,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.81329741425104,144.95482100789945,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.81329741425104,144.95482100789945,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.81329741425104,144.95482100789945,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.813323494283814,144.9547298672462,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.813323494283814,144.9547298672462,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.813323494283814,144.9547298672462,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.813343494316825,144.95465973198603,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.813343494316825,144.95465973198603,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.813343494316825,144.95465973198603,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.81302789935443,144.95594370941444,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.81302789935443,144.95594370941444,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.81302789935443,144.95594370941444,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.813045401578954,144.95588224902446,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.813045401578954,144.95588224902446,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.813045401578954,144.95588224902446,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.81306290602367,144.95582076865196,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.81306290602367,144.95582076865196,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.81306290602367,144.95582076865196,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.81313518040935,144.95556735990664,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.81313518040935,144.95556735990664,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.81313518040935,144.95556735990664,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.813151726499726,144.95550910703662,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.813151726499726,144.95550910703662,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.813151726499726,144.95550910703662,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.813169982778604,144.95544500296842,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.813169982778604,144.95544500296842,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.813169982778604,144.95544500296842,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.81318851892835,144.95537979114368,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.81318851892835,144.95537979114368,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.81318851892835,144.95537979114368,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.813207078667304,144.9553145722814,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.813207078667304,144.9553145722814,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.813207078667304,144.9553145722814,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.81322561474281,144.95524936628024,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.81322561474281,144.95524936628024,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.81322561474281,144.95524936628024,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.81324417394733,144.95518414951619,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.81324417394733,144.95518414951619,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.81324417394733,144.95518414951619,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.81326272176674,144.955118941283,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.81326272176674,144.955118941283,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.81326272176674,144.955118941283,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.813279618467504,144.95505961989613,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.813279618467504,144.95505961989613,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.813279618467504,144.95505961989613,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.813319994155535,144.9549183985641,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.813319994155535,144.9549183985641,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.813319994155535,144.9549183985641,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.81334131863632,144.95484532479395,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.81334131863632,144.95484532479395,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.81334131863632,144.95484532479395,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,William Street,King Street,7547
-37.80869320242594,144.97080221895555,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Little Lonsdale Street,Spring Street,Exhibition Street,7548
-37.80869320242594,144.97080221895555,2P,MP2P,Metered parking,green,Mon-Fri 09:00:00-16:00:00 MP2P,Little Lonsdale Street,Spring Street,Exhibition Street,7548
-37.80869320242594,144.97080221895555,2P,MP2P,Metered parking,green,Mon-Fri 18:00:00-19:00:00 MP2P,Little Lonsdale Street,Spring Street,Exhibition Street,7548
-37.80869320242594,144.97080221895555,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,Spring Street,Exhibition Street,7548
-37.80869320242594,144.97080221895555,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,Spring Street,Exhibition Street,7548
-37.808710199143206,144.97074350414226,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Little Lonsdale Street,Spring Street,Exhibition Street,7548
-37.808710199143206,144.97074350414226,2P,MP2P,Metered parking,green,Mon-Fri 09:00:00-16:00:00 MP2P,Little Lonsdale Street,Spring Street,Exhibition Street,7548
-37.808710199143206,144.97074350414226,2P,MP2P,Metered parking,green,Mon-Fri 18:00:00-19:00:00 MP2P,Little Lonsdale Street,Spring Street,Exhibition Street,7548
-37.808710199143206,144.97074350414226,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,Spring Street,Exhibition Street,7548
-37.808710199143206,144.97074350414226,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,Spring Street,Exhibition Street,7548
-37.8087286939151,144.97067955581468,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Little Lonsdale Street,Spring Street,Exhibition Street,7548
-37.8087286939151,144.97067955581468,2P,MP2P,Metered parking,green,Mon-Fri 09:00:00-16:00:00 MP2P,Little Lonsdale Street,Spring Street,Exhibition Street,7548
-37.8087286939151,144.97067955581468,2P,MP2P,Metered parking,green,Mon-Fri 18:00:00-19:00:00 MP2P,Little Lonsdale Street,Spring Street,Exhibition Street,7548
-37.8087286939151,144.97067955581468,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,Spring Street,Exhibition Street,7548
-37.8087286939151,144.97067955581468,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,Spring Street,Exhibition Street,7548
-37.8087471415161,144.97061560119926,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Little Lonsdale Street,Spring Street,Exhibition Street,7548
-37.8087471415161,144.97061560119926,2P,MP2P,Metered parking,green,Mon-Fri 09:00:00-16:00:00 MP2P,Little Lonsdale Street,Spring Street,Exhibition Street,7548
-37.8087471415161,144.97061560119926,2P,MP2P,Metered parking,green,Mon-Fri 18:00:00-19:00:00 MP2P,Little Lonsdale Street,Spring Street,Exhibition Street,7548
-37.8087471415161,144.97061560119926,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,Spring Street,Exhibition Street,7548
-37.8087471415161,144.97061560119926,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,Spring Street,Exhibition Street,7548
-37.808765652381865,144.9705516877205,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Little Lonsdale Street,Spring Street,Exhibition Street,7548
-37.808765652381865,144.9705516877205,2P,MP2P,Metered parking,green,Mon-Fri 09:00:00-16:00:00 MP2P,Little Lonsdale Street,Spring Street,Exhibition Street,7548
-37.808765652381865,144.9705516877205,2P,MP2P,Metered parking,green,Mon-Fri 18:00:00-19:00:00 MP2P,Little Lonsdale Street,Spring Street,Exhibition Street,7548
-37.808765652381865,144.9705516877205,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,Spring Street,Exhibition Street,7548
-37.808765652381865,144.9705516877205,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,Spring Street,Exhibition Street,7548
-37.80878448812302,144.97048656633723,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Little Lonsdale Street,Spring Street,Exhibition Street,7548
-37.80878448812302,144.97048656633723,2P,MP2P,Metered parking,green,Mon-Fri 09:00:00-16:00:00 MP2P,Little Lonsdale Street,Spring Street,Exhibition Street,7548
-37.80878448812302,144.97048656633723,2P,MP2P,Metered parking,green,Mon-Fri 18:00:00-19:00:00 MP2P,Little Lonsdale Street,Spring Street,Exhibition Street,7548
-37.80878448812302,144.97048656633723,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,Spring Street,Exhibition Street,7548
-37.80878448812302,144.97048656633723,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,Spring Street,Exhibition Street,7548
-37.80882010318139,144.9703644306575,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Little Lonsdale Street,Spring Street,Exhibition Street,7548
-37.80882010318139,144.9703644306575,2P,MP2P,Metered parking,green,Mon-Fri 09:00:00-16:00:00 MP2P,Little Lonsdale Street,Spring Street,Exhibition Street,7548
-37.80882010318139,144.9703644306575,2P,MP2P,Metered parking,green,Mon-Fri 18:00:00-19:00:00 MP2P,Little Lonsdale Street,Spring Street,Exhibition Street,7548
-37.80882010318139,144.9703644306575,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,Spring Street,Exhibition Street,7548
-37.80882010318139,144.9703644306575,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,Spring Street,Exhibition Street,7548
-37.808836973509045,144.9703056798137,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Little Lonsdale Street,Spring Street,Exhibition Street,7548
-37.808836973509045,144.9703056798137,2P,MP2P,Metered parking,green,Mon-Fri 09:00:00-16:00:00 MP2P,Little Lonsdale Street,Spring Street,Exhibition Street,7548
-37.808836973509045,144.9703056798137,2P,MP2P,Metered parking,green,Mon-Fri 18:00:00-19:00:00 MP2P,Little Lonsdale Street,Spring Street,Exhibition Street,7548
-37.808836973509045,144.9703056798137,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,Spring Street,Exhibition Street,7548
-37.808836973509045,144.9703056798137,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,Spring Street,Exhibition Street,7548
-37.808937525361586,144.96995988235648,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Little Lonsdale Street,Spring Street,Exhibition Street,7548
-37.808937525361586,144.96995988235648,2P,MP2P,Metered parking,green,Mon-Fri 09:00:00-16:00:00 MP2P,Little Lonsdale Street,Spring Street,Exhibition Street,7548
-37.808937525361586,144.96995988235648,2P,MP2P,Metered parking,green,Mon-Fri 18:00:00-19:00:00 MP2P,Little Lonsdale Street,Spring Street,Exhibition Street,7548
-37.808937525361586,144.96995988235648,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,Spring Street,Exhibition Street,7548
-37.808937525361586,144.96995988235648,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,Spring Street,Exhibition Street,7548
-37.808955557681536,144.9698981649386,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Little Lonsdale Street,Spring Street,Exhibition Street,7548
-37.808955557681536,144.9698981649386,2P,MP2P,Metered parking,green,Mon-Fri 09:00:00-16:00:00 MP2P,Little Lonsdale Street,Spring Street,Exhibition Street,7548
-37.808955557681536,144.9698981649386,2P,MP2P,Metered parking,green,Mon-Fri 18:00:00-19:00:00 MP2P,Little Lonsdale Street,Spring Street,Exhibition Street,7548
-37.808955557681536,144.9698981649386,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,Spring Street,Exhibition Street,7548
-37.808955557681536,144.9698981649386,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,Spring Street,Exhibition Street,7548
-37.808974945759374,144.96983154209187,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Little Lonsdale Street,Spring Street,Exhibition Street,7548
